,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE_R,LONGITUDE_R,ELEVATION_R,AWND_R,DAPR_R,MDPR_R,PRCP_R,TAVG_R,TMAX_R,TMIN_R,TOBS_R,TSUN,WDF2,WESD,WESF,WV03,LATITUDE_C,LONGITUDE_C,ELEVATION_C,AWND_C,DAPR_C,MDPR_C,PRCP_C,TAVG_C,TMAX_C,TMIN_C,TOBS_C,LATITUDE_D,LONGITUDE_D,ELEVATION_D,AWND_D,DAPR_D,MDPR_D,PRCP_D,TAVG_D,TMAX_D,TMIN_D,TOBS_D,LATITUDE_H,LONGITUDE_H,ELEVATION_H,AWND_H,DAPR_H,MDPR_H,PRCP_H,TAVG_H,TMAX_H,TMIN_H,TOBS_H
2016-08-15,0.0,3852.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.585,,,0.8633333333333334,83.5,94.66666666666669,72.33333333333333,83.0,,215.0,,,,38.0646475,-78.50819249999998,249.4,4.03,,,0.18000000000000002,81.25,92.25,70.25,70.5,36.47924999999999,-79.3135,175.4,2.01,,,0.0,83.5,94.5,72.5,,36.96085,-76.300855,7.524999999999999,5.5166666666666675,,,0.1125,85.0,92.0,78.0,78.0
2016-08-16,0.0,6300.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.825,,,0.15333333333333335,82.16666666666667,93.33333333333331,71.0,88.0,,200.0,,,,38.0646475,-78.50819249999998,249.4,5.14,,,0.36,80.25,91.0,69.5,69.5,36.47924999999999,-79.3135,175.4,4.7,,,0.0,83.5,93.5,73.5,,36.96085,-76.300855,7.524999999999999,7.906666666666667,,,0.0,85.625,94.25,77.0,80.0
2016-08-17,0.0,4940.0,0.0,5.0,5.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.4849999999999985,,,0.02666666666666667,84.5,94.0,75.0,88.0,,200.0,,,,38.0646475,-78.50819249999998,249.4,4.03,,,0.0,81.25,90.5,72.0,73.0,36.47924999999999,-79.3135,175.4,3.8,,,0.63,83.0,94.5,71.5,,36.96085,-76.300855,7.524999999999999,9.173333333333334,,,0.01,86.375,95.0,77.75,81.0
2016-08-18,0.0,5760.0,0.0,8.0,8.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.1400000000000015,,,0.01,80.5,89.0,72.0,80.0,,330.0,,,,38.0646475,-78.50819249999998,249.4,2.46,,,0.025,80.625,89.25,72.0,72.5,36.47924999999999,-79.3135,175.4,4.25,,,0.0,79.5,89.0,70.0,,36.96085,-76.300855,7.524999999999999,5.8900000000000015,,,0.0,82.875,90.0,75.75,76.0
2016-08-20,0.0,4380.0,0.0,4.5,4.5,37.65652333333333,-77.41372666666666,59.86666666666667,3.465,,,0.0,79.16666666666667,89.33333333333331,69.0,84.0,,90.0,,,,38.0646475,-78.50819249999998,249.4,2.24,,,0.0,78.25,86.75,69.75,70.0,36.47924999999999,-79.3135,175.4,1.57,,,0.0,79.5,88.0,71.0,,36.96085,-76.300855,7.524999999999999,4.846666666666667,,,0.0,79.0,87.75,70.25,75.0
2016-08-22,0.0,4095.0,0.0,9.0,9.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.04,,,0.0,74.33333333333333,84.66666666666667,64.0,79.0,,330.0,,,,38.0646475,-78.50819249999998,249.4,2.91,,,0.115,73.25,84.25,62.25,62.5,36.47924999999999,-79.3135,175.4,3.36,,,0.0,72.75,84.5,61.0,,36.96085,-76.300855,7.524999999999999,7.156666666666666,,,0.0,76.625,84.75,68.5,69.0
2016-08-23,0.0,5820.0,0.0,16.0,16.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.69,,,0.0,72.83333333333333,83.66666666666667,62.0,79.0,,75.0,,,,38.0646475,-78.50819249999998,249.4,2.24,,,0.0,72.25,81.5,63.0,63.5,36.47924999999999,-79.3135,175.4,1.34,,,0.0,73.0,87.0,59.0,,36.96085,-76.300855,7.524999999999999,6.1866666666666665,,,0.0,74.0,82.0,66.0,66.0
2016-08-24,0.0,3720.0,0.0,16.0,16.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.575,,,0.0,73.0,85.33333333333333,60.66666666666666,82.0,,160.0,,,,38.0646475,-78.50819249999998,249.4,5.37,,,0.0,73.0,83.25,62.75,62.5,36.47924999999999,-79.3135,175.4,1.57,,,0.0,73.5,85.0,62.0,,36.96085,-76.300855,7.524999999999999,4.323333333333333,,,0.0,72.5,82.5,62.5,69.0
2016-08-25,0.0,3720.0,0.0,4.3,4.3,37.65652333333333,-77.41372666666666,59.86666666666667,6.375,,,0.0,79.16666666666667,91.33333333333331,67.0,85.0,,180.0,,,,38.0646475,-78.50819249999998,249.4,5.37,,,0.0,76.0,87.0,65.0,67.5,36.47924999999999,-79.3135,175.4,4.03,,,0.0,78.75,92.5,65.0,,36.96085,-76.300855,7.524999999999999,6.713333333333334,,,0.0,77.75,88.5,67.0,75.0
2016-08-26,0.0,3420.0,0.0,9.0,9.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.355,,,0.0,83.83333333333333,96.0,71.66666666666667,89.0,,180.0,,,,38.0646475,-78.50819249999998,249.4,2.24,,,0.0,81.0,91.5,70.5,72.5,36.47924999999999,-79.3135,175.4,3.13,,,0.0,82.75,95.0,70.5,,36.96085,-76.300855,7.524999999999999,5.293333333333333,,,0.0,84.0,93.75,74.25,79.0
2016-08-29,0.0,5283.0,0.0,15.0,15.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.465,,,0.0,76.33333333333333,89.33333333333331,63.33333333333334,85.0,,205.0,,,,38.0646475,-78.50819249999998,249.4,2.91,,,0.0,77.375,88.75,66.0,66.0,36.47924999999999,-79.3135,175.4,2.46,,,0.0,76.75,88.0,65.5,,36.96085,-76.300855,7.524999999999999,7.233333333333333,,,0.0,79.375,86.75,72.0,72.0
2016-08-30,0.0,5085.0,0.0,14.0,14.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.58,,,0.0,79.5,91.33333333333331,67.66666666666667,85.0,,85.0,,,,38.0646475,-78.50819249999998,249.4,2.91,,,0.0,77.75,88.25,67.25,69.0,36.47924999999999,-79.3135,175.4,2.01,,,0.0,78.0,91.5,64.5,,36.96085,-76.300855,7.524999999999999,6.486666666666667,,,0.0,79.0,87.0,71.0,75.0
2016-08-31,0.0,3240.0,0.0,11.0,11.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.575,,,0.11333333333333336,79.83333333333333,91.33333333333331,68.33333333333333,86.0,,245.0,,,,38.0646475,-78.50819249999998,249.4,3.8,,,0.08499999999999999,79.25,89.0,69.5,70.0,36.47924999999999,-79.3135,175.4,2.24,,,0.0,80.0,92.0,68.0,,36.96085,-76.300855,7.524999999999999,5.296666666666667,,,0.0,79.375,87.25,71.5,75.0
2016-09-01,0.0,5310.0,0.0,8.0,8.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.92,,,0.18333333333333332,77.5,85.0,70.0,75.0,,195.0,,,,38.0646475,-78.50819249999998,249.4,1.79,,,0.255,76.125,84.75,67.5,68.5,36.47924999999999,-79.3135,175.4,3.8,,,0.15,79.5,89.5,69.5,,36.96085,-76.300855,7.524999999999999,7.456666666666668,,,0.3025,82.625,91.25,74.0,74.0
2016-09-02,0.0,5130.0,0.0,18.0,18.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.824999999999998,,,0.006666666666666667,72.33333333333333,78.66666666666667,66.0,73.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,7.16,,,0.0775,70.125,77.5,62.75,62.0,36.47924999999999,-79.3135,175.4,13.2,,,0.0,70.5,74.0,67.0,,36.96085,-76.300855,7.524999999999999,12.9,,,0.265,73.75,78.5,69.0,69.0
2016-09-05,0.0,0.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.1400000000000015,,,0.0,69.33333333333333,82.66666666666667,56.0,78.0,,10.0,,,,38.0646475,-78.50819249999998,249.4,2.24,,,0.0,70.25,83.0,57.5,57.5,36.47924999999999,-79.3135,175.4,2.46,,,0.0,70.5,86.5,54.5,,36.96085,-76.300855,7.524999999999999,8.426666666666668,,,0.0,73.375,80.5,66.25,68.0
2016-09-06,0.0,3040.0,0.0,21.0,21.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.49,,,0.0,75.83333333333333,89.66666666666669,62.0,84.0,,315.0,,,,38.0646475,-78.50819249999998,249.4,4.7,,,0.0,74.125,87.25,61.0,65.5,36.47924999999999,-79.3135,175.4,5.59,,,0.0,75.0,91.5,58.5,,36.96085,-76.300855,7.524999999999999,8.873333333333333,,,0.0,78.625,88.5,68.75,77.0
2016-09-07,0.0,4260.0,0.0,37.0,37.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.135,,,0.7233333333333333,77.5,87.33333333333331,67.66666666666667,81.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,3.36,,,0.11,79.0,89.5,68.5,72.5,36.47924999999999,-79.3135,175.4,5.82,,,0.0,80.0,94.5,65.5,,36.96085,-76.300855,7.524999999999999,7.156666666666666,,,0.0075,77.375,85.25,69.5,78.0
2016-09-08,0.0,5940.0,0.0,22.0,22.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.7,,,0.13,81.0,91.66666666666669,70.33333333333333,88.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,3.58,,,0.02,81.5,91.5,71.5,71.5,36.47924999999999,-79.3135,175.4,5.14,,,0.0,80.75,95.5,66.0,,36.96085,-76.300855,7.524999999999999,7.533333333333334,,,0.3875,82.0,90.5,73.5,77.0
2016-09-09,0.0,3480.0,0.0,69.0,69.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.93,,,0.0,82.16666666666667,94.33333333333331,70.0,88.0,,235.0,,,,38.0646475,-78.50819249999998,249.4,3.36,,,0.0,83.0,93.25,72.75,71.5,36.47924999999999,-79.3135,175.4,3.58,,,0.0,81.5,96.0,67.0,,36.96085,-76.300855,7.524999999999999,9.62,,,0.0,82.75,91.25,74.25,78.0
2016-09-10,0.0,5400.0,0.0,67.0,67.0,37.65652333333333,-77.41372666666666,59.86666666666667,8.28,,,0.0,81.33333333333333,91.0,71.66666666666667,84.0,,175.0,,,,38.0646475,-78.50819249999998,249.4,6.26,,,0.0,81.75,93.25,70.25,70.5,36.47924999999999,-79.3135,175.4,3.8,,,0.0,80.5,93.0,68.0,,36.96085,-76.300855,7.524999999999999,11.033333333333333,,,0.0,82.25,89.25,75.25,76.0
2016-09-12,0.0,3735.0,0.0,45.0,45.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.025,,,0.0,72.0,84.0,60.0,78.0,,95.0,,,,38.0646475,-78.50819249999998,249.4,2.91,,,0.0,71.125,84.75,57.5,58.0,36.47924999999999,-79.3135,175.4,3.8,,,0.0,75.25,87.5,63.0,,36.96085,-76.300855,7.524999999999999,8.426666666666668,,,0.0,74.5,81.25,67.75,67.0
2016-09-13,0.0,4380.0,0.0,22.0,22.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.3599999999999985,,,0.0,75.0,87.33333333333331,62.66666666666666,84.0,,160.0,,,,38.0646475,-78.50819249999998,249.4,4.92,,,0.0,73.0,85.25,60.75,63.0,36.47924999999999,-79.3135,175.4,2.01,,,0.0,77.0,91.0,63.0,,36.96085,-76.300855,7.524999999999999,6.04,,,0.0,73.875,84.0,63.75,67.0
2016-09-14,0.0,4500.0,0.0,21.0,21.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.7,,,0.0,79.5,91.33333333333331,67.66666666666667,85.0,,220.0,,,,38.0646475,-78.50819249999998,249.4,3.58,,,0.0,77.375,90.0,64.75,66.0,36.47924999999999,-79.3135,175.4,4.25,,,0.0,79.0,94.0,64.0,,36.96085,-76.300855,7.524999999999999,7.906666666666666,,,0.0,77.875,89.75,66.0,74.0
2016-09-15,0.0,4320.0,0.0,27.0,27.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.8199999999999985,,,0.0,72.16666666666667,78.33333333333333,66.0,69.0,,45.0,,,,38.0646475,-78.50819249999998,249.4,7.38,,,0.0,75.125,84.5,65.75,65.5,36.47924999999999,-79.3135,175.4,8.28,,,0.0,74.5,85.0,64.0,,36.96085,-76.300855,7.524999999999999,10.96,,,0.0,73.25,78.5,68.0,71.0
2016-09-16,0.0,4500.0,0.0,29.0,29.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.7,,,0.0,71.5,80.33333333333333,62.66666666666666,74.0,,75.0,,,,38.0646475,-78.50819249999998,249.4,2.46,,,0.0,69.375,74.5,64.25,64.0,36.47924999999999,-79.3135,175.4,4.47,,,0.0,74.75,85.5,64.0,,36.96085,-76.300855,7.524999999999999,10.066666666666665,,,0.0,73.75,77.5,70.0,69.0
2016-09-19,0.0,3960.0,0.0,3.4,3.4,37.65652333333333,-77.41372666666666,59.86666666666667,4.92,,,1.623333333333333,74.5,79.66666666666667,69.33333333333333,70.0,,115.0,,,,38.0646475,-78.50819249999998,249.4,4.25,,,0.3875,73.125,80.5,65.75,69.5,36.47924999999999,-79.3135,175.4,6.49,,,0.72,74.5,80.0,69.0,,36.96085,-76.300855,7.524999999999999,7.530000000000001,,,3.1325,79.625,87.75,71.5,72.0
2016-09-20,0.0,6840.0,0.0,3.4,3.4,37.65652333333333,-77.41372666666666,59.86666666666667,7.1549999999999985,,,0.006666666666666667,70.83333333333333,73.33333333333333,68.33333333333333,71.0,,15.0,,,,38.0646475,-78.50819249999998,249.4,5.82,,,0.245,69.75,75.0,64.5,64.5,36.47924999999999,-79.3135,175.4,9.62,,,0.0,74.5,81.0,68.0,,36.96085,-76.300855,7.524999999999999,12.526666666666666,,,2.1475,73.375,75.75,71.0,71.0
2016-09-21,0.0,8640.0,0.0,2.5,2.5,37.65652333333333,-77.41372666666666,59.86666666666667,6.15,,,0.4366666666666667,71.5,73.66666666666667,69.33333333333333,70.0,,70.0,,,,38.0646475,-78.50819249999998,249.4,4.92,,,0.0,71.875,80.0,63.75,64.0,36.47924999999999,-79.3135,175.4,11.41,,,0.04,72.75,77.0,68.5,,36.96085,-76.300855,7.524999999999999,14.093333333333335,,,3.2725,72.875,75.0,70.75,72.0
2016-09-22,0.0,11160.0,1.2,1.5,2.7,37.65652333333333,-77.41372666666666,59.86666666666667,4.7,,,0.016666666666666666,73.33333333333333,79.66666666666667,67.0,76.0,,205.0,,,,38.0646475,-78.50819249999998,249.4,4.47,,,0.0,72.5,81.0,64.0,63.0,36.47924999999999,-79.3135,175.4,8.95,,,0.21,74.5,80.0,69.0,,36.96085,-76.300855,7.524999999999999,10.363333333333333,,,0.49,74.875,78.25,71.5,73.0
2016-09-23,0.0,12120.0,0.0,4.3,4.3,37.65652333333333,-77.41372666666666,59.86666666666667,1.785,,,0.0,73.33333333333333,84.66666666666667,62.0,78.0,,340.0,,,,38.0646475,-78.50819249999998,249.4,1.79,,,0.0,73.5,84.0,63.0,62.5,36.47924999999999,-79.3135,175.4,2.46,,,0.01,75.75,86.5,65.0,,36.96085,-76.300855,7.524999999999999,4.923333333333333,,,0.0,73.25,81.0,65.5,65.0
2016-09-26,0.0,10440.0,0.0,4.9,4.9,37.65652333333333,-77.41372666666666,59.86666666666667,4.475,,,0.08333333333333333,66.16666666666667,70.33333333333333,62.0,68.0,,165.0,,,,38.0646475,-78.50819249999998,249.4,4.7,,,0.07,62.5,66.25,58.75,60.0,36.47924999999999,-79.3135,175.4,3.36,,,0.14,70.0,75.0,65.0,,36.96085,-76.300855,7.524999999999999,5.216666666666667,,,0.0,67.0,75.75,58.25,71.0
2016-09-27,0.0,12780.0,0.0,1.5,1.5,37.65652333333333,-77.41372666666666,59.86666666666667,3.135,,,0.14666666666666664,68.66666666666667,71.33333333333333,66.0,68.0,,105.0,,,,38.0646475,-78.50819249999998,249.4,4.25,,,0.5375,67.0,72.0,62.0,62.0,36.47924999999999,-79.3135,175.4,2.91,,,0.45,73.0,80.0,66.0,,36.96085,-76.300855,7.524999999999999,5.1466666666666665,,,0.0125,72.625,77.5,67.75,68.0
2016-09-28,0.0,4860.0,0.0,2.5,2.5,37.65652333333333,-77.41372666666666,59.86666666666667,5.48,,,2.583333333333333,70.66666666666667,76.33333333333333,65.0,67.0,,200.0,,,,38.0646475,-78.50819249999998,249.4,6.93,,,0.485,67.625,72.25,63.0,64.0,36.47924999999999,-79.3135,175.4,3.36,,,1.15,73.75,83.0,64.5,,36.96085,-76.300855,7.524999999999999,5.82,,,0.0025,72.5,79.25,65.75,71.0
2016-09-29,0.0,4230.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.604999999999999,,,1.336666666666667,69.5,74.33333333333333,64.66666666666667,69.0,,70.0,,,,38.0646475,-78.50819249999998,249.4,8.05,,,0.525,67.375,71.0,63.75,64.5,36.47924999999999,-79.3135,175.4,3.58,,,0.01,71.75,80.0,63.5,,36.96085,-76.300855,7.524999999999999,7.98,,,0.2575,73.5,77.75,69.25,71.0
2016-09-30,0.0,3330.0,0.0,0.6,0.6,37.65652333333333,-77.41372666666666,59.86666666666667,6.5950000000000015,,,0.7066666666666667,68.16666666666667,71.66666666666667,64.66666666666667,68.0,,45.0,,,,38.0646475,-78.50819249999998,249.4,12.53,,,0.2775,65.375,70.5,60.25,60.0,36.47924999999999,-79.3135,175.4,4.47,,,0.03,75.0,82.5,67.5,,36.96085,-76.300855,7.524999999999999,5.963333333333334,,,0.0,75.625,81.75,69.5,73.0
2016-10-03,0.0,5900.0,0.0,2.2,2.2,37.65652333333333,-77.41372666666666,59.86666666666667,3.575,,,0.0,68.83333333333333,77.66666666666667,60.0,67.0,,180.0,,,,38.0646475,-78.50819249999998,249.4,2.01,,,0.0,66.875,76.25,57.5,57.0,36.47924999999999,-79.3135,175.4,2.91,,,0.0,68.5,80.0,57.0,,36.96085,-76.300855,7.524999999999999,5.666666666666668,,,0.0025,70.125,76.5,63.75,64.0
2016-10-04,0.0,11280.0,0.0,2.8,2.8,37.65652333333333,-77.41372666666666,59.86666666666667,4.92,,,0.0,65.0,74.66666666666667,55.33333333333334,69.0,,50.0,,,,38.0646475,-78.50819249999998,249.4,4.7,,,0.0,64.75,75.5,54.0,54.0,36.47924999999999,-79.3135,175.4,5.59,,,0.0,66.75,77.5,56.0,,36.96085,-76.300855,7.524999999999999,12.076666666666668,,,0.0,68.75,74.5,63.0,67.0
2016-10-05,0.0,10980.0,0.0,6.8,6.8,37.65652333333333,-77.41372666666666,59.86666666666667,6.49,,,0.0,63.33333333333334,69.66666666666667,57.0,65.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,5.37,,,0.0,62.625,70.25,55.0,57.5,36.47924999999999,-79.3135,175.4,8.95,,,0.0,63.0,69.0,57.0,,36.96085,-76.300855,7.524999999999999,14.243333333333332,,,0.0,68.25,71.25,65.25,66.0
2016-10-06,0.0,7547.0,0.0,3.0,3.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.59,,,0.03333333333333333,61.66666666666666,69.66666666666667,53.66666666666666,65.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,3.13,,,0.0,59.0,67.25,50.75,50.0,36.47924999999999,-79.3135,175.4,9.17,,,0.01,66.25,76.0,56.5,,36.96085,-76.300855,7.524999999999999,14.24,,,0.04,68.75,72.0,65.5,68.0
2016-10-07,0.0,4063.0,0.0,1.6,1.6,37.65652333333333,-77.41372666666666,59.86666666666667,6.9350000000000005,,,0.006666666666666667,69.16666666666667,76.0,62.33333333333334,70.0,,65.0,,,,38.0646475,-78.50819249999998,249.4,6.49,,,0.1825,60.75,67.5,54.0,58.0,36.47924999999999,-79.3135,175.4,8.95,,,1.21,66.0,70.0,62.0,,36.96085,-76.300855,7.524999999999999,12.6,,,0.0,74.0,79.25,68.75,72.0
2016-10-10,0.0,9540.0,0.0,3.1,3.1,37.65652333333333,-77.41372666666666,59.86666666666667,6.49,,,0.0,54.16666666666666,63.66666666666666,44.66666666666666,58.0,,335.0,,,,38.0646475,-78.50819249999998,249.4,2.91,,,0.0,55.875,66.0,45.75,47.5,36.47924999999999,-79.3135,175.4,5.14,,,0.0,55.5,69.0,42.0,,36.96085,-76.300855,7.524999999999999,12.226666666666668,,,0.0,56.875,63.0,50.75,48.0
2016-10-11,0.0,3736.0,0.0,1.2,1.2,37.65652333333333,-77.41372666666666,59.86666666666667,2.125,,,0.0,53.33333333333334,66.66666666666667,40.0,59.0,,45.0,,,,38.0646475,-78.50819249999998,249.4,1.12,,,0.0,53.25,66.0,40.5,40.5,36.47924999999999,-79.3135,175.4,2.01,,,0.0,53.25,68.5,38.0,,36.96085,-76.300855,7.524999999999999,6.713333333333334,,,0.0,58.25,66.5,50.0,55.0
2016-10-12,0.0,5130.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,1.9,,,0.0,56.83333333333334,70.0,43.66666666666666,65.0,,180.0,,,,38.0646475,-78.50819249999998,249.4,2.68,,,0.0,54.5,67.25,41.75,41.0,36.47924999999999,-79.3135,175.4,0.89,,,0.0,55.75,72.0,39.5,,36.96085,-76.300855,7.524999999999999,4.25,,,0.0,62.5,71.75,53.25,57.0
2016-10-13,0.0,5580.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.0,62.33333333333334,75.0,49.66666666666666,68.0,,120.0,,,,38.0646475,-78.50819249999998,249.4,2.46,,,0.0,58.5,72.0,45.0,47.0,36.47924999999999,-79.3135,175.4,4.7,,,0.0,60.5,78.5,42.5,,36.96085,-76.300855,7.524999999999999,3.8766666666666665,,,0.0,64.375,75.0,53.75,65.0
2016-10-14,0.0,6300.0,0.0,0.6,0.6,37.65652333333333,-77.41372666666666,59.86666666666667,3.915,,,0.0,56.33333333333334,66.66666666666667,46.0,57.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,2.01,,,0.0,56.75,68.5,45.0,44.5,36.47924999999999,-79.3135,175.4,4.47,,,0.0,58.25,67.0,49.5,,36.96085,-76.300855,7.524999999999999,8.65,,,0.0,57.875,65.75,50.0,50.0
2016-10-17,0.0,4830.0,0.0,1.1,1.1,37.65652333333333,-77.41372666666666,59.86666666666667,2.795,,,0.0,67.66666666666667,80.33333333333333,55.0,73.0,,220.0,,,,38.0646475,-78.50819249999998,249.4,3.13,,,0.0,66.625,79.25,54.0,57.0,36.47924999999999,-79.3135,175.4,4.25,,,0.0,69.25,83.5,55.0,,36.96085,-76.300855,7.524999999999999,5.8933333333333335,,,0.0,69.375,81.25,57.5,65.0
2016-10-18,0.0,6120.0,0.0,2.8,2.8,37.65652333333333,-77.41372666666666,59.86666666666667,7.155,,,0.0,71.83333333333333,83.0,60.66666666666666,74.0,,220.0,,,,38.0646475,-78.50819249999998,249.4,5.37,,,0.0,71.125,83.25,59.0,57.0,36.47924999999999,-79.3135,175.4,4.92,,,0.0,70.5,85.0,56.0,,36.96085,-76.300855,7.524999999999999,9.32,,,0.0,72.75,83.0,62.5,69.0
2016-10-19,0.0,6720.0,0.0,5.6,5.6,37.65652333333333,-77.41372666666666,59.86666666666667,3.465,,,0.0,74.33333333333333,86.0,62.66666666666666,76.0,,220.0,,,,38.0646475,-78.50819249999998,249.4,3.13,,,0.0,73.75,85.75,61.75,62.5,36.47924999999999,-79.3135,175.4,2.01,,,0.0,73.0,87.5,58.5,,36.96085,-76.300855,7.524999999999999,5.739999999999998,,,0.0,76.0,86.25,65.75,68.0
2016-10-20,12.0,8910.0,0.0,7.4,19.4,37.65652333333333,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.0,72.83333333333333,83.66666666666667,62.0,76.0,,175.0,,,,38.0646475,-78.50819249999998,249.4,5.82,,,0.0,74.375,85.5,63.25,64.0,36.47924999999999,-79.3135,175.4,2.68,,,0.0,71.75,86.0,57.5,,36.96085,-76.300855,7.524999999999999,6.2666666666666675,,,0.0,73.5,82.75,64.25,64.0
2016-10-21,3.7,7290.0,0.0,2.5,6.2,37.65652333333333,-77.41372666666666,59.86666666666667,8.165,,,0.015,69.5,79.33333333333333,59.66666666666666,64.0,,315.0,,,,38.0646475,-78.50819249999998,249.4,6.93,,,0.0125,67.0,75.25,58.75,63.5,36.47924999999999,-79.3135,175.4,8.05,,,0.0,62.25,72.0,52.5,,36.96085,-76.300855,7.524999999999999,6.71,,,0.14500000000000002,70.125,81.0,59.25,59.0
2016-10-24,0.0,8640.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,9.06,,,0.0,63.0,75.0,51.0,69.0,,150.0,,,,38.0646475,-78.50819249999998,249.4,5.37,,,0.0,59.375,73.0,45.75,55.5,36.47924999999999,-79.3135,175.4,7.38,,,0.0,61.0,78.0,44.0,,36.96085,-76.300855,7.524999999999999,9.843333333333334,,,0.0,64.25,74.75,53.75,61.0
2016-10-25,0.0,5400.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.36,,,0.0,53.0,65.66666666666667,40.333333333333336,57.0,,325.0,,,,38.0646475,-78.50819249999998,249.4,4.47,,,0.0,55.83333333333334,69.25,44.33333333333334,47.0,36.47924999999999,-79.3135,175.4,2.01,,,0.0,51.25,66.0,36.5,,36.96085,-76.300855,7.524999999999999,7.383333333333333,,,0.0,53.5,62.0,45.0,45.0
2017-02-13,938.0,2940.0,0.0,0.0,938.0,37.65652333333333,-77.41372666666666,59.86666666666667,10.96,,,0.0,45.16666666666666,57.33333333333334,33.0,46.0,,305.0,,,,38.0646475,-78.50819249999998,249.4,8.5,,,0.005,50.5,66.0,35.0,35.0,36.47924999999999,-79.3135,175.4,9.4,,,0.0,47.5,57.5,37.5,,36.96085,-76.300855,7.524999999999999,11.783333333333333,,,0.0,44.875,53.0,36.75,40.0
2017-02-14,17.0,1020.0,0.0,0.0,17.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.695,,,0.0,37.16666666666666,48.66666666666666,25.66666666666667,43.0,,185.0,,,,38.0646475,-78.50819249999998,249.4,5.59,,,0.0,42.25,51.75,32.75,35.5,36.47924999999999,-79.3135,175.4,2.68,,,0.0,43.25,60.5,26.0,,36.96085,-76.300855,7.524999999999999,4.846666666666667,,,0.0,40.75,53.0,28.5,48.0
2017-02-17,10.0,540.0,0.0,0.0,10.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.915,,,0.0,41.66666666666666,61.0,22.33333333333333,50.0,,220.0,,,,38.0646475,-78.50819249999998,249.4,3.8,,,0.0,40.625,53.0,28.25,29.5,36.47924999999999,-79.3135,175.4,6.26,,,0.0,50.5,69.0,32.0,,36.96085,-76.300855,7.524999999999999,4.546666666666667,,,0.0,40.5,56.0,25.0,43.0
2017-02-20,1372.0,840.0,0.0,0.0,1372.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.695,,,0.0,54.5,69.66666666666667,39.333333333333336,56.0,,190.0,,,,38.0646475,-78.50819249999998,249.4,4.03,,,0.0,58.75,72.25,45.25,43.5,36.47924999999999,-79.3135,175.4,2.24,,,0.0,53.5,73.0,34.0,,36.96085,-76.300855,7.524999999999999,8.126666666666667,,,0.0,53.375,62.75,44.0,46.0
2017-02-21,504.0,1170.0,0.0,0.0,504.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.025,,,0.0,48.0,59.66666666666666,36.333333333333336,50.0,,150.0,,,,38.0646475,-78.50819249999998,249.4,4.47,,,0.0,53.125,66.0,40.25,39.5,36.47924999999999,-79.3135,175.4,2.91,,,0.0,53.25,65.0,41.5,,36.96085,-76.300855,7.524999999999999,5.593333333333334,,,0.0,47.75,56.25,39.25,46.0
